6.1973,0.0,0.0,0.6109,3.412,0.0534,61.2777,8425.7173,18.6899,3.4563,183688300.6933,290787.6667,334062.02,279339.1968,373832.3217,274747147.04,7.106,24.7467,409100.2167
6.2,0.0,0.0,0.4728,3.176,0.048,58.085,12155.9912,18.2643,3.8477,197222330.9867,314774.4067,358506.0933,300633.6566,399222.6483,291700006.8267,7.9129999999999985,26.9893,455519.9167
6.1968,0.0,0.0,1.0918,2.928,0.0431,59.618,11619.4035,17.3632,3.4863,174986344.5867,285532.5467,327224.55,276525.3193,365266.289,261330875.7867,7.3057,26.6553,423422.69
6.2207,0.0,0.0,0.9365,3.0363,0.0369,59.731,20061.4919,16.6586,3.4453,158649635.68,269318.9233,308909.5833,264405.2914,345444.0363,240387020.1067,7.44,26.374,427301.8867
6.1972,0.0,0.0,0.526,3.1343,0.0418,62.5743,15198.688,16.6799,3.022,154415047.04,250867.2867,289226.51,244004.5645,322238.1242,228557756.9067,6.3363,24.926,370736.17
6.1972,0.0,0.0,1.7138,3.5027,0.0412,61.5403,9825.0295,17.7123,3.199,166455449.44,267767.9367,305198.0367,257055.5039,337038.2597,237922664.0,6.5663,25.189,385431.2367
6.1975,0.0,0.0,1.4297,2.8377,0.0384,60.8107,11968.6435,16.4471,3.2013,160210128.8,261396.2067,297504.4167,252738.141,329164.3723,229088824.5867,6.7183,26.4223,391668.9233
6.1971,0.0,0.0,0.669,2.6587,0.0383,61.6213,13132.3852,17.1048,3.1207,157697782.88,255363.7767,290576.7067,246239.1006,320947.6136,223915897.4933,6.2003,26.4173,384680.3133
6.1971,0.0,0.0,0.5953,2.6817,0.0581,63.2217,11142.7744,16.4763,2.8537,166779299.5733,254954.3033,284922.1533,235194.8033,311672.4009,226037741.0133,5.6247,25.6117,345388.9633
6.1975,0.0,0.0,2.0624,3.6713,0.0438,63.4667,10997.2985,14.8623,2.6897,141128989.0667,229604.4567,258193.5067,217759.9316,285062.6807,199203999.36,5.857,24.3187,347486.9967
6.1976,0.0,0.0,0.5832,2.5177,0.0423,64.2337,10983.6965,15.2247,2.657,133016228.88,220132.4367,247244.16,210264.3861,273277.9424,187862423.52,5.697,24.8947,341098.3167
6.197,0.0,0.0,0.3475,2.279,0.0437,65.2507,11300.9356,15.9723,2.577,139558718.6667,221474.8733,249554.1167,207851.7928,273453.6814,191398821.28,5.174,24.7033,310618.9433
6.1977,0.0,0.0,0.4043,2.3427,0.0457,65.3087,10644.5463,14.0891,2.537,138662693.44,219106.9933,244166.11,204121.6601,266928.8829,186382158.1867,5.1733,24.6283,310294.3933
6.1974,0.0,0.0,0.5696,3.3037,0.0409,65.247,11022.8884,14.6762,2.5810000000000004,134574668.24,218323.3767,241952.3167,204672.7227,264720.249,181573539.4133,5.4307,23.4713,324162.8567
6.1972,0.0,0.0,0.3672,3.2373,0.0406,65.8137,11859.292,14.8557,2.3547,126069417.4933,203105.2267,226047.7433,190537.701,247176.9971,168835590.7733,5.0323,23.551,297245.8367
6.2031,0.0,0.0,0.6718,3.663,0.0395,65.0143,12094.6042,15.5358,2.4287,126501194.8267,205618.0467,227817.96,193587.072,249049.5634,169002041.8133,5.1743,23.7283,311715.3667
6.2151,0.0,0.0,0.7503,3.139,0.0419,66.744,14128.3907,13.5198,2.2073,116514342.5867,187581.9533,208526.8433,176134.5946,228090.0728,155373215.5733,5.2617,22.666,287931.4
6.2171,0.0,0.0,1.0428,2.6753,0.0402,67.2787,12687.0743,14.2082,2.1713,110174985.6,180124.41,199426.1633,169629.5689,218696.6718,147835551.5733,5.0223,22.852,286075.9833
6.2172,0.0,0.0,0.5021,2.5197,0.0405,68.1743,11520.6801,14.8533,2.0513,106118352.96,173154.6567,192185.7667,163082.2563,210437.3951,141201312.3733,4.6737,22.607,268426.52
6.2173,0.0,0.0,0.2459,2.3497,0.0415,68.1563,12341.3694,13.5777,2.0627,110252495.4133,178448.1633,197111.91,166944.1801,214786.5218,144401966.7733,4.62,22.8057,270904.3
6.2174,0.0,0.0,0.8783,2.113,0.0425,68.5323,11191.2623,13.2313,2.0023,104972002.2933,171991.9333,188165.93,160484.8032,204824.0752,136421117.8667,4.4463,22.9153,265301.4433
6.2133,0.0,0.0,0.1586,1.972,0.0435,69.5,8866.6689,13.2721,1.908,94434767.3333,160849.89,175877.4833,151835.0817,192276.6252,125227656.0533,4.226,22.3817,260127.8367
6.2175,0.0,0.0,0.2419,1.8317,0.043,70.0947,5286.8484,12.2876,1.735,77112314.1333,143252.8767,154792.31,137513.823,170377.1745,105640746.4,3.8683,22.4623,247533.71
6.2171,0.0,0.0,0.6067,1.7103,0.0408,68.7943,10605.5134,12.4878,1.869,97408244.8,162108.7133,176667.0867,151197.9111,191710.949,125335250.4267,4.157,23.467,252531.5033
6.2168,0.0,0.0,0.5446,1.6903,0.0399,68.7143,9197.2124,11.8498,1.8743,94404709.12,159158.52,172314.04,148309.7071,186884.5223,120919754.9333,4.063,23.6603,250284.9967
6.2174,0.0,0.0,0.5381,2.235,0.0413,69.1253,10612.0114,12.5263,1.806,90699623.5467,154403.9567,166921.22,144347.2522,181179.3757,116440819.0667,4.019,22.8077,244720.3633
6.2178,0.0,0.0,0.2286,2.1617,0.0373,69.0553,19675.7153,13.3643,1.813,88470617.0133,153271.9467,165016.66,143007.1817,178710.5759,112865934.24,4.0537,22.897,246152.34
6.2175,0.0,0.0,2.0263,1.7607,0.0371,69.2933,15039.6326,12.6942,1.7623,85000126.9867,148378.35,159652.57,138417.9453,172962.0952,108775887.7867,3.8973,23.296,239939.9567
6.2176,0.0,0.0,0.2301,1.9273,0.034,69.436,8643.9019,12.2853,1.7023,82108949.6267,145625.3333,155983.62,135770.9246,168882.5397,104434697.7867,3.7473,23.1867,236685.3733
