6.1954,0.0,0.0,1.2937,4.016,0.0426,59.7227,9078.0488,17.1929,3.6283,191782229.3867,314466.12,360621.43,302195.2274,400546.117,305640491.6267,7.3853,25.2507,416194.6833
6.1982,0.0,0.0,1.0434,3.848,0.0362,57.872,10790.1108,18.6399,3.8223,189028717.3333,321151.6733,368474.4267,310518.829,409231.0534,312770969.28,7.636,26.794,456625.0133
6.1948,0.0,0.0,0.1861,4.3987,0.0347,59.4933,10509.1308,17.9646,3.5163,171336893.44,295065.7567,340650.58,288402.5463,378586.2065,285763712.48,7.245,25.3443,426368.0633
6.2051,0.0,0.0,0.3332,3.0897,0.0309,59.1883,21784.5894,18.9878,3.5307,161654758.6133,288613.9933,332797.4467,284791.8002,369496.0396,273083527.7333,7.3853,26.8213,431498.9933
6.1951,0.0,0.0,0.3933,2.682,0.0354,62.5307,10231.5798,16.3153,3.0033,142102328.9333,252753.1267,293249.5867,250111.4219,326095.1543,241727588.4267,6.3707,25.4207,374946.06
6.1975,0.0,0.0,0.8976,3.1683,0.0342,62.161,10406.5795,16.8419,2.9497,135240856.4,246052.4067,284296.65,243911.7322,316162.5211,230650190.5067,6.075,25.6593,372554.9833
6.1953,0.0,0.0,0.4306,2.7687,0.0315,60.7347,13629.673,18.6416,3.2923,155546477.1733,275414.9133,313346.1867,268159.6223,344860.8708,251494324.0533,6.5470000000000015,26.658,394691.7167
6.1948,0.0,0.0,0.4513,3.16,0.0316,60.4187,11956.4896,18.973,3.3673,164637362.1867,284453.4467,322383.33,274102.5773,353003.4334,260596855.2,6.8203,26.2547,402209.4833
6.2013,0.0,0.0,4.8528,3.7033,0.0461,62.4077,16778.9556,16.0261,2.928,160318751.6267,261902.42,293672.01,243860.9058,320574.157,244022498.56,6.2957,24.669,353467.01
6.1953,0.0,0.0,1.7236,2.6633,0.0379,63.0853,10913.2949,16.1931,2.8903,146626020.1067,251692.4833,283664.9833,239444.6705,310827.0377,230213650.56,5.8283,25.5357,356220.61
6.1952,0.0,0.0,0.5431,3.1817,0.037000000000000005,63.3167,11145.9679,16.2217,2.7497,131103331.84,233131.3633,263230.1467,225244.7834,289674.6119,211088276.2667,6.073,24.6827,352784.0667
6.1942,0.0,0.0,1.5518,2.892,0.0426,65.1563,11085.7742,17.1147,2.4787,127941885.2,219419.4333,250448.6233,210748.4047,274706.3939,204880722.4533,5.541,23.9493,314237.7233
6.1943,0.0,0.0,1.3575,3.0687,0.0433,64.9807,10434.4825,14.1118,2.4953,133062243.3867,224058.3067,252879.2833,212659.5406,276039.7958,206041354.2933,5.3653,24.0917,313806.84
6.2875,0.0,0.0,1.3779,2.9493,0.0386,64.7397,10407.5101,15.7401,2.602,135246239.12,230440.23,258484.2767,218682.6208,281371.1992,208154966.1867,5.6277,24.0643,329349.35
6.1951,0.0,0.0,0.5686,2.8827,0.0403,65.9117,11324.2309,14.8043,2.3777,125377281.76,213902.46,240207.1533,202692.7636,261206.5591,192458598.4533,5.145,23.6733,297826.0933
6.1993,0.0,0.0,0.3079,2.573,0.0358,65.9193,10301.9948,14.1911,2.5063,125452604.16,218962.7767,243439.9633,207478.6798,264696.3166,192978730.24,5.4193,23.5783,318928.8333
6.2268,0.0,0.0,0.2035,2.9723,0.0399,67.298,11677.0701,14.3677,2.31,119884020.9333,206594.08,229550.4133,194446.2256,249059.474,182252119.2533,5.0057,22.4303,291616.7133
6.2259,0.0,0.0,0.4754,3.0383,0.0367,66.7807,10866.3926,13.7936,2.32,117436923.52,205922.2133,227973.73,194466.4276,247425.5758,178874296.2667,5.0963,22.769,297701.9367
6.2344,0.0,0.0,0.6541,2.692,0.0376,66.7,10744.583,13.2316,2.1903,110048797.76,194882.3,215706.6233,184179.395,233804.4347,167224612.4267,4.707,23.712,278907.8933
6.2302,0.0,0.0,0.1878,2.303,0.0381,67.5747,12102.2821,13.0771,2.1563,106477809.7867,189843.62,210183.38,179768.2078,227900.3931,162990262.72,4.7313,23.2273,278769.8867
6.2314,0.0,0.0,0.3874,2.0677,0.0399,67.6247,37176.9081,15.2543,2.0533,100235823.1733,180967.01,198889.0233,171301.7245,215765.4171,152236360.1067,4.4917,23.7633,271527.9267
6.2421,0.0,0.0,0.1702,1.976,0.0412,68.712,9694.1847,13.129,2.0097,96444350.6133,176276.86,192432.2567,166955.1989,208867.9591,144334759.8667,4.3957,22.9003,270374.8467
6.2259,0.0,0.0,0.1792,2.169,0.0438,69.39699999999999,6170.5419,13.1933,1.8057,76739086.0267,149585.6,162217.0367,144479.7532,177973.6882,115114486.72,3.948,22.681,252920.7467
6.2596,0.0,0.0,0.3402,2.168,0.0383,68.4517,9343.0971,13.3742,1.9463,92431991.52,169525.1333,185781.6333,160647.4348,201164.3654,140234745.8133,4.2583,23.1893,257721.4133
6.2174,0.0,0.0,0.1835,2.374,0.0385,68.8743,10341.6394,14.9954,1.924,88189093.0667,165452.02,179748.18,156649.3083,194478.8288,132769550.9867,4.363,22.477,258007.35
6.2513,0.0,0.0,0.396,1.733,0.0389,68.7013,8586.2349,13.2296,1.8637,85385795.12,161349.9867,175028.02,153043.9921,189439.0783,127838707.6,4.0543,23.641,253242.1567
6.2132,0.0,0.0,0.0497,1.5443,0.0377,69.4007,8380.3941,12.157,1.8043,81263435.4933,156421.1567,169543.87,148693.0526,183429.4228,122057140.5067,3.9443,23.2893,248941.7733
6.2374,0.0,0.0,0.1096,1.644,0.0398,69.697,11413.4675,12.8916,1.71,77792707.6,149151.5233,161594.8567,141816.92,175131.37600000002,117410074.2933,3.821,23.128,237420.9067
6.2359,0.0,0.0,0.0562,2.0693,0.0405,69.3887,7931.6682,12.6322,1.7397,81751361.6,153499.1233,165738.9433,144481.4921,178848.5782,120280528.0267,3.924,22.8813,239296.0
6.2325,0.0,0.0,0.2216,2.4433,0.04,69.7693,8190.272,12.3191,1.756,81017075.1467,152643.1167,164128.6333,143277.7194,176876.8152,118020671.4667,3.8097,22.239,238109.4233
6.2368,0.0,0.0,0.0889,2.965,0.0403,69.1923,8754.7155,13.4448,1.6863,76296632.8533,146165.84,157548.5233,137876.4243,169870.6445,112290025.4133,3.824,22.3487,230080.9567
6.2326,0.0,0.0,0.071,2.4113,0.0411,69.5167,7460.936,12.7957,1.6467,74167622.48,143891.98,154402.7167,136106.8155,166584.348,108785768.1867,3.6167,22.8223,228461.6967
6.2437,0.0,0.0,0.2559,2.3513,0.042,69.6217,9898.5627,12.3101,1.69,78677086.4267,149245.2033,158905.8,139406.383,170700.3008,112384142.48,3.6777,22.6663,233142.3933
6.2244,0.0,0.0,0.2172,2.1833,0.0434,69.8977,11514.5872,13.2719,1.6757,76397616.6667,144797.8167,154198.2,135012.3438,165688.6301,108542405.0667,3.5637,22.6933,224777.6833
6.2338,0.0,0.0,0.2052,2.1337,0.0443,70.11399999999999,7772.6422,12.3046,1.568,69333277.84,134609.86,143759.0267,127171.7284,155174.5886,100470969.28,3.4043,22.763,217008.97
6.2183,0.0,0.0,0.22,1.9693,0.0463,70.77,7353.3665,12.4911,1.4780000000000002,67391559.52,130111.8767,138996.6,123304.0441,150345.7226,97413554.4,3.35,22.4237,210094.9367
6.2487,0.0,0.0,0.35700000000000004,1.7903,0.0461,70.4867,7289.1191,11.6762,1.4863,67035558.44,130476.93,139104.52,123825.4806,150571.2016,97607010.8267,3.3147,22.9373,214001.15
6.2134,0.0,0.0,1.4813,1.9303,0.0483,70.545,33965.3657,12.5907,1.4513,64232131.6,125414.2833,133616.3433,119216.6661,144912.6475,93037562.7467,3.2737,22.8187,205238.4067
6.2334,0.0,0.0,0.0999,2.113,0.044,70.6433,5894.6068,12.0661,1.4780000000000002,64582484.52,127580.6167,136288.0367,121447.0631,147345.4345,93783543.8133,3.4,22.3747,209224.6867
6.2374,0.0,0.0,0.1802,2.1083,0.0466,70.946,6816.0371,11.1031,1.436,62805978.0533,123898.7633,131810.0733,117574.2483,142604.6851,90275929.36,3.3157,22.1957,204011.1133
6.2399,0.0,0.0,0.0759,2.1463,0.0453,70.579,6183.4267,13.2551,1.4787,64465654.0933,126770.7133,134535.3933,120376.224,145700.1437,92564520.08,3.4157,22.3543,210540.3333
6.2437,0.0,0.0,0.034,1.6953,0.0425,70.4973,7039.6349,13.0841,1.5083,65668405.88,129686.4167,137064.1733,123100.0532,148183.0618,92396501.8667,3.3117,23.001,213756.5167
6.2298,0.0,0.0,0.1852,2.131,0.0401,70.223,7233.2774,11.6116,1.5623,68370236.8,134551.7067,141813.0933,127571.7248,153125.6906,95832802.2933,3.4713,22.6193,222574.66
6.2437,0.0,0.0,0.3015,1.7227,0.0442,70.9203,7834.6851,12.132,1.4509999999999998,63611117.76,125395.9433,132930.8767,119143.9131,143877.2929,90027523.4667,3.2643,22.6543,205876.14
6.2295,0.0,0.0,0.1015,2.316,0.0419,70.487,7968.3446,12.3923,1.5513,66053963.0667,130282.8133,137281.6133,123115.727,148276.3147,93053492.32,3.4693,22.177,215745.1067
6.2418,0.0,0.0,2.3203,2.294,0.0445,71.2447,16443.7204,12.755999999999998,1.4777,63150638.0,125363.2067,132694.7567,119467.6414,143779.6214,89401828.4533,3.447,21.5303,209541.8433
6.2296,0.0,0.0,0.1316,2.0337,0.0428,70.673,7269.838000000002,12.7286,1.4827,64001754.56,126660.75,134327.63,120994.6964,145563.9056,91949545.1467,3.3683,22.4257,210814.03
6.3352,0.0,0.0,0.2502,2.3527,0.0462,70.5033,7131.2836,13.2501,1.4580000000000002,61987174.4667,122625.13,130238.8133,116846.7849,141385.6908,88491053.4933,3.3213,22.381,202329.68
6.2235,0.0,0.0,0.4202,2.6277,0.0448,70.3223,7766.2561,13.5535,1.4693,61539872.4667,123133.2533,131220.09,117545.5255,142407.4803,88953700.1867,3.5037,22.0777,207071.2233
6.2372,0.0,0.0,0.2666,1.9727,0.0464,70.6153,9081.9016,12.3293,1.4527,61948721.56,122491.0533,131059.2867,117081.4718,142363.2673,89236812.0,3.3160000000000003,22.652,199148.7467
6.2279,0.0,0.0,0.7869,1.856,0.0447,70.3313,10163.5169,12.4368,1.5233,66833678.44,129679.1567,138815.95,122935.2266,150189.7718,95659708.32,3.3280000000000003,22.9673,206140.2033
6.2305,0.0,0.0,0.2091,2.051,0.0468,70.8747,10560.0822,12.2741,1.4427,60827444.3067,120813.8067,129440.0067,115110.9716,140744.826,87935853.5733,3.309,22.3553,197437.1667
