3.2104,0.0,0.0,0.0,0.0033,0.2471,82.8393,43442.4488,8.6087,0.6897,27252771.9667,32992.91,34208.0867,28259.5423,34016.0216,5448423.13,1.5963,14.858,92849.4033
3.2447,0.0,0.0,0.0,0.0033,0.2524,78.7217,10133.8503,9.3388,0.8527,34902587.72,41509.49,42514.58,35234.256,42279.8813,6757331.36,1.7267,18.6727,107105.2933
3.2111,0.0,0.0,0.0493,0.0,0.2656,78.0907,7125.5187,9.762,0.943,38341936.0267,45377.2767,46810.7967,38609.4876,46543.4307,7377038.6567,1.8253,19.141,111326.31
3.2499,0.0,0.0,0.0,0.0,0.2746,76.2947,6646.022,10.127,0.9917,42010196.12,48604.6967,49478.96,40837.546,49190.5755,7706277.6967,1.905,20.8187,114056.6567
3.2124,0.0,0.0,0.0,0.0,0.2719,75.5517,6444.4002,11.3208,1.026,44406374.92,50662.1567,51187.8067,42266.3499,50893.7346,7928479.4233,1.927,21.4993,115687.6833
2.565,0.0,0.0,0.0,0.0,0.2876,74.38,4939.4896,10.3259,1.074,46963035.6667,53035.7067,53259.26,44129.9662,52938.8081,8203145.75,2.0253,22.5227,117709.54
0.2392,0.0,0.0,0.0,0.0,0.3019,73.321,4779.1686,10.4706,1.0933,48152158.56,54167.2467,54101.4367,44814.8113,53762.1656,8319287.07,2.032,23.5267,119234.2833
0.2325,0.0,0.0,0.0,0.0,0.3132,72.2353,4539.624,12.1841,1.126,50680460.24,56318.8567,55651.7433,46236.5482,55292.7186,8521080.0167,2.1413,24.484,120784.26
0.2405,0.0,0.0,0.0,0.0,0.1962,93.1853,6901.2538,6.0282,0.2963,12011824.7767,14858.6967,15336.35,12871.8469,15237.5851,2493848.3367,0.708,5.7937,50399.6867
3.1147,0.0,0.0,0.0,0.0,0.2129,92.0683,6246.8022,3.2279,0.342,14513377.9433,17656.3267,17944.79,14984.7888,17833.8926,3012982.4,0.8377,6.7373,57541.0333
3.2437,0.0,0.0,0.0,0.0,0.22,90.3587,5709.6617,4.2664,0.4183,17391404.8433,21435.72,22147.01,18578.011,22013.8244,3654630.4933,0.955,8.255,64548.6833
3.2106,0.0,0.0,0.0,0.0,0.2339,88.035,23424.1928,4.841,0.561,21312933.9333,26772.3033,28263.5467,23517.3438,28100.0727,4594900.4533,1.1603,10.227,77086.7533
